"","Package","Item","Title","Rows","Cols","has_logical","has_binary","has_numeric","has_character","has_factor"
"1205","vcd","VonBort","Von Bortkiewicz Horse Kicks Data",280,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1206","vcd","WeldonDice","Weldon's Dice Data",11,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1207","vcd","WomenQueue","Women in Queues",11,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1208","Zelig","approval","U.S. Presidential Approval Data",65,8,FALSE,"TRUE",TRUE,FALSE,FALSE
"1209","Zelig","bivariate","Sample data for bivariate probit regression",78,6,FALSE,"TRUE",TRUE,FALSE,FALSE
"1210","Zelig","CigarettesSW","Cigarette Consumption Panel Data",96,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1211","Zelig","coalition","Coalition Dissolution in Parliamentary Democracies",314,7,FALSE,"TRUE",TRUE,FALSE,FALSE
"1212","Zelig","coalition2","Coalition Dissolution in Parliamentary Democracies, Modified Version",314,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1213","Zelig","eidat","Simulation Data for Ecological Inference",10,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1214","Zelig","free1","Freedom of Speech Data",450,11,FALSE,"TRUE",TRUE,FALSE,TRUE
"1215","Zelig","free2","Freedom of Speech Data",450,11,FALSE,"TRUE",TRUE,FALSE,TRUE
"1216","Zelig","friendship","Simulated Example of Schoolchildren Friendship Network",0,7,FALSE,"FALSE",TRUE,FALSE,FALSE
"1217","Zelig","grunfeld","Simulation Data for model Seemingly Unrelated Regression (sur) that corresponds to method SUR of systemfit",20,7,FALSE,"FALSE",TRUE,FALSE,FALSE
"1218","Zelig","hoff","Social Security Expenditure Data",36,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1219","Zelig","homerun","Sample Data on Home Runs Hit By Mark McGwire and Sammy Sosa in 1998.",314,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1220","Zelig","immi1","Individual Preferences Over Immigration Policy",2485,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1221","Zelig","immi2","Individual Preferences Over Immigration Policy",2485,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1222","Zelig","immi3","Individual Preferences Over Immigration Policy",2485,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1223","Zelig","immi4","Individual Preferences Over Immigration Policy",2485,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1224","Zelig","immi5","Individual Preferences Over Immigration Policy",2485,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1225","Zelig","immigration","Individual Preferences Over Immigration Policy",2485,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1226","Zelig","klein","Simulation Data for model Two-Stage Least Square (twosls) that corresponds to method 2SLS of systemfit",21,14,FALSE,"FALSE",TRUE,FALSE,FALSE
"1227","Zelig","kmenta","Simulation Data for model Three-Stage Least Square (threesls) that corresponds to method 3SLS of systemfit",20,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"1228","Zelig","macro","Macroeconomic Data",350,6,FALSE,"FALSE",TRUE,FALSE,TRUE
"1229","Zelig","MatchIt.url","Table of links for Zelig",2,2,FALSE,"TRUE",FALSE,FALSE,TRUE
"1230","Zelig","mexico","Voting Data from the 1988 Mexican Presidental Election",1359,33,FALSE,"TRUE",TRUE,FALSE,FALSE
"1231","Zelig","mid","Militarized Interstate Disputes",3126,7,FALSE,"TRUE",TRUE,FALSE,FALSE
"1232","Zelig","newpainters","The Discretized Painter's Data of de Piles",54,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1233","Zelig","PErisk","Political Economic Risk Data from 62 Countries in 1987",62,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1234","Zelig","sanction","Multilateral Economic Sanctions",78,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1235","Zelig","seatshare","Left Party Seat Share in 11 OECD Countries",384,4,FALSE,"FALSE",TRUE,TRUE,FALSE
"1236","Zelig","sna.ex","Simulated Example of Social Network Data",0,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"1237","Zelig","SupremeCourt","U.S. Supreme Court Vote Matrix",43,9,FALSE,"TRUE",TRUE,FALSE,FALSE
"1238","Zelig","swiss","Swiss Fertility and Socioeconomic Indicators (1888) Data",47,6,FALSE,"FALSE",TRUE,FALSE,FALSE
"1239","Zelig","tobin","Tobin's Tobit Data",20,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1240","Zelig","turnout","Turnout Data Set from the National Election Survey",2000,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1241","Zelig","voteincome","Sample Turnout and Demographic Data from the 2000 Current Population Survey",1500,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1242","Zelig","Weimar","1932 Weimar election data",10,11,FALSE,"FALSE",TRUE,FALSE,FALSE
"1243","Zelig","Zelig.url","Table of links for Zelig",49,2,FALSE,"FALSE",FALSE,FALSE,TRUE
